COD_CARD	PRODUCT
0460501063469	pasta
0460501063735	yoghurt
0460501063735	yoghurt
0460501064046	water
0460501064046	tunny
0460501064046	brioches
0460501064190	water
0460501064190	coffee
0460501064190	tunny
0460501064190	milk
0460501064190	water
0460501064299	beer
0460501064299	beer
0460501064374	pasta
0460501064374	milk
0460501064589	water
0460501064633	milk
0460501064756	juices
0460501064756	yoghurt
0460501064756	yoghurt
0460501064756	yoghurt
0460501064756	yoghurt
0460501064756	coke
0460501064756	crackers
0460501064756	frozen vegetables
0460501064756	frozen vegetables
0460501064756	rice
0460501064756	pasta
0460501064756	pasta
0460501064756	pasta
0460501064756	pasta
0460501064756	pasta
0460501064756	pasta
0460501064756	pasta
0460501064756	beer
0460501064817	milk
0460501064817	milk
0460501064817	coke
0460501064817	pasta
0460501064817	tomato souce
0460501064817	water
0460501064817	biscuits
0460501065036	milk
0460501065036	coffee
0460501065487	coke
0460501065487	milk
0460501065487	biscuits
0460501065555	water
0460501065555	yoghurt
0460501065555	pasta
0460501065555	tomato souce
0460501065623	milk
0460501065623	milk
0460501065623	milk
0460501065739	crackers
0460501065739	milk
0460501065852	milk
0460501065852	water
0460501066095	frozen vegetables
0460501066477	yoghurt
0460501066477	coke
0460501066477	beer
0460501066477	brioches
0460501066477	milk
0460501066477	tomato souce
0460501066477	biscuits
0460501066880	juices
0460501067108	ice cream
0460501067108	yoghurt
0460501067610	coffee
0460501067610	milk
0460501067610	crackers
0460501067757	water
0460501067757	frozen vegetables
0460501067979	water
0460501067979	yoghurt
0460501067979	milk
0460501067979	milk
0460501068495	milk
0460501068501	water
0460501069393	milk
0460501069393	milk
0460501069447	pasta
0460501069447	pasta
0460501069720	milk
0460501070023	milk
0460501070023	milk
0460501070023	milk
0460501070542	milk
0460501070542	brioches
0460501070702	juices
0460501070726	oil
0460501071990	pasta
0460501071990	pasta
0460501071990	pasta
0460501071990	pasta
0460501071990	pasta
0460501072300	milk
0460501072300	milk
0460501072300	milk
0460501072300	milk
0460501072331	juices
0460501072386	milk
0460501072768	milk
0460501072768	biscuits
0460501072768	frozen vegetables
0460501072812	yoghurt
0460501072812	tunny
0460501072812	pasta
0460501073475	water
0460501073475	frozen vegetables
0460501073475	juices
0460501073475	milk
0460501073475	frozen vegetables
0460501073475	coffee
0460501073475	pasta
0460501073475	pasta
0460501073567	yoghurt
0460501073567	biscuits
0460501073567	milk
0460501073567	milk
0460501073567	biscuits
0460501073567	tomato souce
0460501073567	water
0460501073567	biscuits
0460501075011	pasta
0460501075011	pasta
0460501075011	pasta
0460501075011	pasta
0460501075011	pasta
0460501075097	coffee
0460501075240	water
0460501076025	brioches
0460501076025	water
0460501076025	milk
0460501076025	juices
0460501076155	milk
0460501076377	coke
0460501076377	milk
0460501076483	water
0460501076483	milk
0460501076483	frozen vegetables
0460501076605	pasta
0460501076605	pasta
0460501077206	coke
0460501077206	milk
0460501077206	brioches
0460501077206	biscuits
0460501077206	brioches
0460501077206	juices
0460501077596	milk
0460501077596	coke
0460501077848	milk
0460501077893	coke
0460501077893	pasta
0460501077893	pasta
0460501077893	rice
0460501078456	water
0460501078456	coke
0460501078456	pasta
0460501078456	pasta
0460501078630	tomato souce
0460501078630	milk
0460501078630	coffee
0460501078630	water
0460501078715	milk
0460501078715	milk
0460501078869	milk
0460501078869	tunny
0460501078876	coke
0460501078876	milk
0460501078876	coffee
0460501078876	brioches
0460501079033	yoghurt
0460501079033	tomato souce
0460501079033	milk
0460501079033	tomato souce
0460501079033	beer
0460501079033	oil
0460501079637	coffee
0460501079637	milk
0460501079637	frozen vegetables
0460501079866	milk
0460501079866	juices
0460501079866	beer
0460501079866	oil
0460501080329	water
0460501080329	juices
0460501080329	milk
0460501080329	frozen vegetables
0460501080329	beer
0460501080329	yoghurt
0460501080329	juices
0460501080329	milk
0460501080329	coffee
0460501080329	pasta
0460501080329	pasta
0460501080329	tomato souce
0460501080329	tunny
0460501080329	biscuits
0460501080596	pasta
0460501080855	water
0460501080855	milk
0460501080855	milk
0460501080954	pasta
0460501081135	tunny
0460501081135	milk
0460501081487	water
0460501081494	mozzarella
0460501081562	milk
0460501081753	coffee
0460501081753	tunny
0460501081753	beer
0460501082019	water
0460501082019	water
0460501082019	beer
0460501082019	tunny
0460501082118	pasta
0460501082323	water
0460501082323	milk
0460501082323	yoghurt
0460501082491	yoghurt
0460501082491	yoghurt
0460501082491	water
0460501082774	water
0460501082774	yoghurt
0460501082774	milk
0460501082774	juices
0460501082774	juices
0460501082774	juices
0460501083429	milk
0460501083429	milk
0460501083429	tomato souce
0460501083429	brioches
0460501083429	pasta
0460501083429	pasta
0460501083429	rice
0460501083429	oil
0460501084358	frozen vegetables
0460501084358	brioches
0460501085270	tomato souce
0460501085324	milk
0460501085324	water
0460501085591	brioches
0460501085706	milk
0460501085706	pasta
0460501085706	pasta
0460501085713	frozen fish
0460501085898	yoghurt
0460501085898	biscuits
0460501085898	brioches
0460501085898	biscuits
0460501085959	biscuits
0460501086215	milk
0460501086215	beer
0460501086239	water
0460501086239	milk
0460501086321	coke
0460501086321	brioches
0460501086369	frozen vegetables
0460501086369	tunny
0460501086369	pasta
0460501086383	rice
0460501086765	tunny
0460501086765	milk
0460501086765	juices
0460501086833	biscuits
0460501087076	water
0460501087076	pasta
0460501087236	frozen vegetables
0460501087410	juices
0460501087410	frozen vegetables
0460501087564	milk
0460501087564	biscuits
0460501087793	tunny
0460501087861	coke
0460501087861	brioches
0460501087861	biscuits
0460501087861	milk
0460501087861	coffee
0460501087861	pasta
0460501087861	biscuits
0460501087960	yoghurt
0460501087960	rice
0460501088028	pasta
0460501088110	coffee
0460501088110	pasta
0460501088417	tunny
0460501088417	milk
0460501088455	pasta
0460501088455	pasta
0460501088592	milk
0460501088592	milk
0460501088806	milk
0460501088806	milk
0460501088820	tunny
0460501088981	milk
0460501089049	coke
0460501089049	pasta
0460501089087	yoghurt
0460501089087	yoghurt
0460501089087	yoghurt
0460501089087	yoghurt
0460501089087	water
0460501089087	water
0460501089087	oil
0460501089087	milk
0460501089087	biscuits
0460501089087	biscuits
0460501089148	water
0460501089537	milk
0460501089537	coffee
0460501089759	water
0460501089759	pasta
0460501089759	pasta
0460501089759	coke
0460501089759	pasta
0460501089759	beer
0460501089759	water
0460501089759	tunny
0460501089780	water
0460501089995	milk
0460501089995	pasta
0460501090113	yoghurt
0460501090113	yoghurt
0460501090113	yoghurt
0460501090113	yoghurt
0460501090113	milk
0460501090113	milk
0460501090113	juices
0460501090113	juices
0460501090137	water
0460501090137	milk
0460501090137	biscuits
0460501090557	yoghurt
0460501090557	milk
0460501090557	milk
0460501090557	biscuits
0460501090908	juices
0460501090908	juices
0460501090908	yoghurt
0460501090908	tunny
0460501090991	yoghurt
0460501090991	water
0460501090991	milk
0460501091004	water
0460501091004	frozen vegetables
0460501091004	pasta
0460501091004	water
0460501091264	water
0460501091271	milk
0460501091271	coke
0460501091271	coffee
0460501091349	brioches
0460501091448	tunny
0460501091639	water
0460501091639	milk
0460501091639	coffee
0460501091653	yoghurt
0460501091684	milk
0460501091684	biscuits
0460501091721	coke
0460501091721	crackers
0460501091721	yoghurt
0460501091721	coffee
0460501091721	pasta
0460501091721	pasta
0460501091721	biscuits
0460501091721	biscuits
0460501091721	biscuits
0460501092292	water
0460501092438	coffee
0460501092612	water
0460501092612	beer
0460501092773	juices
0460501092773	juices
0460501092773	brioches
0460501092773	brioches
0460501092773	milk
0460501092773	oil
0460501092889	biscuits
0460501093039	milk
0460501093039	pasta
0460501093060	biscuits
0460501093114	milk
0460501093114	tunny
0460501093114	milk
0460501093114	pasta
0460501093459	coffee
0460501093480	biscuits
0460501093503	biscuits
0460501093503	water
0460501093503	milk
0460501093527	brioches
0460501093527	juices
0460501093572	tunny
0460501093572	water
0460501093602	brioches
0460501093657	water
0460501093657	juices
0460501093657	beer
0460501093749	water
0460501093749	yoghurt
0460501093749	yoghurt
0460501093749	yoghurt
0460501093749	yoghurt
0460501093749	water
0460501093749	brioches
0460501093978	coke
0460501093978	frozen fish
0460501093978	yoghurt
0460501093978	brioches
0460501093978	milk
0460501093978	pasta
0460501093978	water
0460501094203	coffee
0460501094203	yoghurt
0460501094203	milk
0460501094340	water
0460501094340	water
0460501094418	tunny
0460501094463	milk
0460501094463	biscuits
0460501094708	water
0460501094708	milk
0460501095064	beer
0460501095491	tomato souce
0460501095491	pasta
0460501095651	milk
0460501096092	milk
0460501096092	brioches
0460501096092	rice
0460501096115	water
0460501096115	pasta
0460501096115	pasta
0460501096115	pasta
0460501096276	tunny
0460501096276	brioches
0460501096344	rice
0460501096344	pasta
0460501096344	beer
0460501096351	water
0460501096375	yoghurt
0460501096412	water
0460501096672	tunny
0460501096894	pasta
0460501097136	water
0460501097136	yoghurt
0460501097136	yoghurt
0460501097136	milk
0460501097204	biscuits
0460501097204	pasta
0460501097204	juices
0460501097495	water
0460501097495	biscuits
0460501097495	milk
0460501098119	brioches
0460501098317	milk
0460501098317	juices
0460501098454	yoghurt
0460501098454	yoghurt
0460501098454	milk
0460501099024	yoghurt
0460501099192	milk
0460501099192	juices
0460501099307	milk
0460501099307	biscuits
0460501099307	coffee
0460501099628	biscuits
0460501099628	yoghurt
0460501099628	milk
0460501099710	milk
0460501099932	coffee
0460501099932	milk
0460501099932	milk
0460501099932	beer
0460501099932	brioches
0460501100270	pasta
0460501100270	pasta
0460501100270	brioches
0460501100270	oil
0460501100270	brioches
0460501100331	yoghurt
0460501100331	yoghurt
0460501100331	pasta
0460501100331	pasta
0460501100331	pasta
0460501100560	water
0460501100560	water
0460501100560	frozen vegetables
0460501100560	milk
0460501100775	juices
0460501101192	juices
0460501101192	yoghurt
0460501101192	milk
0460501101192	coke
0460501101192	brioches
0460501101208	brioches
0460501101208	frozen vegetables
0460501101505	pasta
0460501101512	water
0460501101512	coke
0460501101512	milk
0460501101512	tunny
0460501101512	tunny
0460501101741	water
0460501101758	coffee
0460501101758	rice
0460501101857	frozen vegetables
0460501101857	rice
0460501101857	frozen vegetables
0460501101857	water
0460501101857	water
0460501101901	water
0460501101901	juices
0460501101901	biscuits
0460501101901	yoghurt
0460501101901	milk
0460501101901	pasta
0460501101901	beer
0460501101901	brioches
0460501102007	tomato souce
0460501102113	rice
0460501102168	milk
0460501102168	coffee
0460501102281	water
0460501102281	milk
0460501102281	coffee
0460501102281	pasta
0460501102281	pasta
0460501102281	brioches
0460501102380	frozen fish
0460501102618	water
0460501102618	tunny
0460501102618	brioches
0460501102618	milk
0460501102618	coffee
0460501102618	coffee
0460501102649	pasta
0460501102700	juices
0460501102700	yoghurt
0460501102700	milk
0460501102700	brioches
0460501102748	water
0460501102748	coke
0460501102915	biscuits
0460501102915	brioches
0460501103141	water
0460501103394	tunny
0460501103394	pasta
0460501103394	pasta
0460501103547	milk
0460501103578	water
0460501103578	coffee
0460501103837	frozen vegetables
0460501103899	pasta
0460501104018	frozen vegetables
0460501104018	biscuits
0460501104049	milk
0460501104049	milk
0460501104049	juices
0460501104179	water
0460501104179	milk
0460501104193	coffee
0460501104193	water
0460501104193	oil
0460501104278	yoghurt
0460501104278	milk
0460501104278	pasta
0460501104353	yoghurt
0460501104445	tunny
0460501104582	milk
0460501104582	mozzarella
0460501104582	pasta
0460501104711	water
0460501104711	milk
0460501104933	water
0460501104933	water
0460501104933	milk
0460501104933	biscuits
0460501104940	milk
0460508001662	brioches
0460508002195	biscuits
0460508002195	water
0460508002195	oil
0460508002218	frozen vegetables
0460508002218	frozen vegetables
0460508004144	milk
0460508004144	biscuits
0460508005950	beer
0460508005950	biscuits
0460508005950	milk
0460508005950	rice
0460508005950	tomato souce
0460508005950	coffee
0460508005950	water
0460508005950	water
0460508005950	pasta
0460508009620	juices
0460508009620	biscuits
0460508010763	tunny
0460508010763	water
0460508011289	biscuits
0460508011289	water
0460508011388	yoghurt
0460508011388	coke
0460508011388	milk
0460508011388	beer
0460508012392	pasta
0460508012392	pasta
0460508012392	pasta
0460508014402	water
0460508014402	milk
0460508014402	coffee
0460508016994	yoghurt
0460508016994	yoghurt
0460508016994	pasta
0460508016994	yoghurt
0460508017069	ice cream
0460508017069	ice cream
0460514018371	water
0460516004389	water
0460516004389	milk
0460516004389	water
0460516005348	milk
0460516007090	milk
0460516009711	yoghurt
0460516009711	yoghurt
0460516009711	milk
0460516009711	pasta
0460516018492	tomato souce
0460516019086	water
0460516034201	yoghurt
0460516034201	frozen vegetables
0460516036649	milk
0460516036649	coffee
0460526000494	coffee
0460526000494	oil
0460526000500	pasta
0460526000883	tunny
0460526000883	water
0460526000883	water
0460526001736	crackers
0460526001934	rice
0460526001934	milk
0460526001941	coffee
0460526003563	water
0460526003563	coffee
0460526003563	water
0460526005123	milk
0460526005123	brioches
0460526005123	frozen vegetables
0460526005840	tunny
0460526005840	coffee
0460526005840	pasta
0460526007226	coffee
0460526007226	milk
0460526008582	juices
0460526008582	juices
0460526009848	biscuits
0460526009848	tunny
0460526014958	water
0460526017010	yoghurt
0460526018765	pasta
0460533000913	yoghurt
0460533000913	milk
0460533000913	pasta
0460533000913	beer
0460538007689	tunny
0460538007689	tunny
0460538010740	yoghurt
0460538010740	rice
0460538010740	pasta
0460538010740	biscuits
0460539000504	water
0460539000504	milk
0460539000504	yoghurt
0460539000962	frozen fish
0460539001648	brioches
0460539003116	tunny
0460539004021	water
0460539004021	milk
0460539004021	coffee
0460539005875	frozen fish
0460539005875	pasta
0460539005875	pasta
0460539006971	brioches
0460539006971	frozen vegetables
0460539006971	milk
0460539007138	coke
0460539007138	yoghurt
0460539007138	coke
0460539007138	brioches
0460539007138	milk
0460539007138	juices
0460539007138	brioches
0460539007138	water
0460539007138	biscuits
0460539007220	coke
0460539007220	tomato souce
0460539007220	rice
0460539007220	ice cream
0460539007220	frozen vegetables
0460539007220	frozen vegetables
0460539007220	milk
0460539007220	coffee
0460539007220	tunny
0460539007220	brioches
0460539007695	water
0460539008395	water
0460539008395	milk
0460539008395	milk
0460539009613	milk
0460202000213	milk
0460202000213	tunny
0460202000213	yoghurt
0460202002750	beer
0460202002750	tunny
0460202002750	pasta
0460202003344	frozen vegetables
0460202003344	juices
0460202003764	water
